sample_collect_date,site,counties_served,population_served,pcr_target_avg_conc,pcr_target_flowpop_lin,pcr_target_detect
2023-01-17,338,Fulton,190000,11411.98323,,yes
2023-01-17,336,Fulton,84486,11239.75118,,yes
2023-01-17,337,Fulton,189593,14462.10176,,yes
2023-01-17,340,Fulton,105160,18702.34204,,yes
2023-01-18,326,Fulton,12818,29022.65028,,yes
2023-01-18,337,Fulton,189593,14074.66829,,yes
2023-01-18,338,Fulton,190000,9566.95585,,yes
2023-01-18,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-01-18,336,Fulton,84486,7506.38228,,yes
2023-01-19,340,Fulton,105160,7204.97261,,yes
2023-01-19,339,Fulton,600000,6972.83902,,yes
2023-01-19,341,Fulton,70887,0.0,,no
2023-01-20,346,"Chattahoochee, Muscogee",278000,5370.91176,,yes
2023-01-22,341,Fulton,70887,0.0,,no
2023-01-22,340,Fulton,105160,0.0,,no
2023-01-22,339,Fulton,600000,2081.07434,,yes
2023-01-23,326,Fulton,12818,8680.39977,,yes
2023-01-23,337,Fulton,189593,0.0,,no
2023-01-23,338,Fulton,190000,8401.40264,,yes
2023-01-23,336,Fulton,84486,4727.55555,,yes
2023-01-23,346,"Chattahoochee, Muscogee",278000,3118.64217,,yes
2023-01-24,346,"Chattahoochee, Muscogee",278000,1983.91183,,yes
2023-01-24,337,Fulton,189593,10755.38993,,yes
2023-01-24,326,Fulton,12818,11103.97827,,yes
2023-01-24,336,Fulton,84486,0.0,,no
2023-01-24,341,Fulton,70887,0.0,,no
2023-01-24,338,Fulton,190000,3078.12804,,yes
2023-01-24,339,Fulton,600000,2205.38847,,yes
2023-01-24,340,Fulton,105160,0.0,,no
2023-01-25,338,Fulton,190000,5829.02107,,yes
2023-01-25,336,Fulton,84486,6898.78,,yes
2023-01-25,337,Fulton,189593,10075.06651,,yes
2023-01-25,326,Fulton,12818,17837.7798,,yes
2023-01-26,341,Fulton,70887,0.0,,no
2023-01-26,339,Fulton,600000,9875.37334,,yes
2023-01-26,340,Fulton,105160,5191.01557,,yes
2023-01-27,346,"Chattahoochee, Muscogee",278000,6845.76397,,yes
2023-01-29,339,Fulton,600000,8390.24782,,yes
2023-01-29,340,Fulton,105160,0.0,,no
2023-01-29,341,Fulton,70887,11789.60061,,yes
2023-01-30,326,Fulton,12818,10236.32276,,yes
2023-01-30,336,Fulton,84486,4453.97912,,yes
2023-01-30,346,"Chattahoochee, Muscogee",278000,2713.53872,,yes
2023-01-30,338,Fulton,190000,8946.3712,,yes
2023-01-30,337,Fulton,189593,6285.27323,,yes
2023-01-31,337,Fulton,189593,7015.36248,,yes
2023-01-31,338,Fulton,190000,4649.20057,,yes
2023-01-31,339,Fulton,600000,0.0,,no
2023-01-31,336,Fulton,84486,9516.84025,,yes
2023-01-31,340,Fulton,105160,6281.25768,,yes
2023-01-31,326,Fulton,12818,8447.07955,,yes
2023-01-31,341,Fulton,70887,3438.90178,,yes
2023-02-01,337,Fulton,189593,3625.5587,,yes
2023-02-01,326,Fulton,12818,8029.65959,,yes
2023-02-01,336,Fulton,84486,0.0,,no
2023-02-01,338,Fulton,190000,5069.86885,,yes
2023-02-01,346,"Chattahoochee, Muscogee",278000,1922.15529,,yes
2023-02-02,339,Fulton,600000,4175.29801,,yes
2023-02-02,340,Fulton,105160,5514.31339,,yes
2023-02-02,341,Fulton,70887,12589.99528,,yes
2023-02-05,341,Fulton,70887,0.0,,no
2023-02-05,339,Fulton,600000,7975.02966,,yes
2023-02-05,340,Fulton,105160,0.0,,no
2023-02-06,337,Fulton,189593,10902.26944,,yes
2023-02-06,338,Fulton,190000,0.0,,no
2023-02-06,336,Fulton,84486,5493.86497,,yes
2023-02-06,346,"Chattahoochee, Muscogee",278000,1809.8617,,yes
2023-02-06,326,Fulton,12818,3291.50302,,yes
2023-02-07,341,Fulton,70887,0.0,,no
2023-02-07,337,Fulton,189593,0.0,,no
2023-02-07,326,Fulton,12818,10350.54525,,yes
2023-02-07,336,Fulton,84486,4324.26862,,yes
2023-02-07,340,Fulton,105160,3992.61667,,yes
2023-02-07,339,Fulton,600000,10960.21989,,yes
2023-02-07,338,Fulton,190000,4432.08427,,yes
2023-02-08,338,Fulton,190000,0.0,,no
2023-02-08,336,Fulton,84486,0.0,,no
2023-02-08,326,Fulton,12818,3981.80906,,yes
2023-02-08,346,"Chattahoochee, Muscogee",278000,7041.47826,,yes
2023-02-08,337,Fulton,189593,0.0,,no
2023-02-09,340,Fulton,105160,0.0,,no
2023-02-09,341,Fulton,70887,6684.16553,,yes
2023-02-09,339,Fulton,600000,2159.89981,,yes
2023-02-10,346,"Chattahoochee, Muscogee",278000,1737.22779,,yes
2023-02-12,341,Fulton,70887,0.0,,no
2023-02-12,339,Fulton,600000,3116.06015,,yes
2023-02-12,340,Fulton,105160,0.0,,no
2023-02-13,339,Fulton,600000,1097.53483,,no
2023-02-13,326,Fulton,12818,6622.51501,,yes
2023-02-13,346,"Chattahoochee, Muscogee",278000,4193.42835,,yes
2023-02-13,340,Fulton,105160,2146.74428,,yes
2023-02-13,341,Fulton,70887,0.0,,no
2023-02-13,338,Fulton,190000,0.0,,no
2023-02-13,336,Fulton,84486,10209.77168,,yes
2023-02-13,337,Fulton,189593,0.0,,no
2023-02-14,326,Fulton,12818,8746.64866,,yes
2023-02-14,338,Fulton,190000,0.0,,no
2023-02-14,337,Fulton,189593,6187.84295,,yes
2023-02-14,336,Fulton,84486,8032.40082,,yes
2023-02-15,337,Fulton,189593,0.0,,no
2023-02-15,326,Fulton,12818,5133.60966,,yes
2023-02-15,336,Fulton,84486,10657.6241,,yes
2023-02-15,338,Fulton,190000,2784.55959,,yes
2023-02-15,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-02-16,339,Fulton,600000,0.0,,no
2023-02-16,341,Fulton,70887,0.0,,no
2023-02-16,340,Fulton,105160,0.0,,no
2023-02-17,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-02-19,338,Fulton,190000,0.0,,no
2023-02-20,326,Fulton,12818,6020.36073,,yes
2023-02-20,337,Fulton,189593,0.0,,no
2023-02-20,340,Fulton,105160,5740.01383,,yes
2023-02-20,346,"Chattahoochee, Muscogee",278000,4149.42682,,yes
2023-02-20,336,Fulton,84486,7095.81531,,yes
2023-02-20,341,Fulton,70887,2926.92938,,yes
2023-02-20,339,Fulton,600000,0.0,,no
2023-02-21,336,Fulton,84486,0.0,,no
2023-02-21,326,Fulton,12818,0.0,,no
2023-02-21,340,Fulton,105160,0.0,,no
2023-02-21,341,Fulton,70887,0.0,,no
2023-02-21,338,Fulton,190000,0.0,,no
2023-02-21,339,Fulton,600000,0.0,,no
2023-02-21,337,Fulton,189593,10206.61254,,yes
2023-02-22,338,Fulton,190000,0.0,,no
2023-02-22,326,Fulton,12818,0.0,,no
2023-02-22,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-02-22,336,Fulton,84486,0.0,,no
2023-02-22,337,Fulton,189593,0.0,,no
2023-02-23,341,Fulton,70887,4782.07492,,yes
2023-02-23,339,Fulton,600000,0.0,,no
2023-02-23,340,Fulton,105160,0.0,,no
2023-02-26,339,Fulton,600000,0.0,,no
2023-02-26,340,Fulton,105160,0.0,,no
2023-02-26,341,Fulton,70887,0.0,,no
2023-02-27,336,Fulton,84486,0.0,,no
2023-02-27,326,Fulton,12818,0.0,,no
2023-02-27,337,Fulton,189593,0.0,,no
2023-02-27,338,Fulton,190000,0.0,,no
2023-02-28,341,Fulton,70887,0.0,,no
2023-02-28,337,Fulton,189593,0.0,,no
2023-02-28,338,Fulton,190000,0.0,,no
2023-02-28,336,Fulton,84486,4596.63588,,yes
2023-02-28,326,Fulton,12818,0.0,,no
2023-02-28,339,Fulton,600000,0.0,,no
2023-02-28,340,Fulton,105160,4421.22171,,yes
2023-03-01,338,Fulton,190000,0.0,,no
2023-03-01,326,Fulton,12818,0.0,,no
2023-03-01,336,Fulton,84486,3805.13828,,yes
2023-03-01,337,Fulton,189593,0.0,,no
2023-03-02,340,Fulton,105160,0.0,,no
2023-03-02,339,Fulton,600000,4670.7826,,yes
2023-03-02,341,Fulton,70887,0.0,,no
2023-03-05,340,Fulton,105160,8558.66204,,yes
2023-03-05,339,Fulton,600000,0.0,,no
2023-03-05,341,Fulton,70887,0.0,,no
2023-03-06,337,Fulton,189593,0.0,,no
2023-03-06,326,Fulton,12818,0.0,,no
2023-03-06,338,Fulton,190000,0.0,,no
2023-03-06,336,Fulton,84486,0.0,,no
2023-03-07,341,Fulton,70887,0.0,,no
2023-03-07,337,Fulton,189593,7652.94976,,yes
2023-03-07,340,Fulton,105160,9415.66454,,yes
2023-03-07,338,Fulton,190000,0.0,,no
2023-03-07,326,Fulton,12818,0.0,,no
2023-03-07,336,Fulton,84486,0.0,,no
2023-03-07,339,Fulton,600000,0.0,,no
2023-03-08,326,Fulton,12818,0.0,,no
2023-03-08,337,Fulton,189593,0.0,,no
2023-03-08,336,Fulton,84486,5350.87513,,yes
2023-03-09,339,Fulton,600000,3079.14183,,yes
2023-03-09,341,Fulton,70887,0.0,,no
2023-03-09,340,Fulton,105160,9606.90419,,yes
2023-03-09,338,Fulton,190000,0.0,,no
2023-03-12,340,Fulton,105160,0.0,,no
2023-03-12,341,Fulton,70887,0.0,,no
2023-03-12,339,Fulton,600000,0.0,,no
2023-03-13,338,Fulton,190000,0.0,,no
2023-03-13,337,Fulton,189593,0.0,,no
2023-03-13,326,Fulton,12818,0.0,,no
2023-03-13,336,Fulton,84486,0.0,,no
2023-03-14,336,Fulton,84486,0.0,,no
2023-03-14,326,Fulton,12818,0.0,,no
2023-03-14,337,Fulton,189593,0.0,,no
2023-03-14,338,Fulton,190000,0.0,,no
2023-03-15,326,Fulton,12818,0.0,,no
2023-03-15,336,Fulton,84486,0.0,,no
2023-03-15,338,Fulton,190000,0.0,,no
2023-03-15,337,Fulton,189593,0.0,,no
2023-03-16,340,Fulton,105160,0.0,,no
2023-03-16,339,Fulton,600000,0.0,,no
2023-03-16,341,Fulton,70887,0.0,,no
2023-03-19,339,Fulton,600000,4001.31961,,yes
2023-03-19,341,Fulton,70887,0.0,,no
2023-03-19,340,Fulton,105160,0.0,,no
2023-03-20,326,Fulton,12818,0.0,,no
2023-03-20,337,Fulton,189593,0.0,,no
2023-03-20,338,Fulton,190000,0.0,,no
2023-03-20,336,Fulton,84486,0.0,,no
2023-03-21,336,Fulton,84486,0.0,,no
2023-03-21,341,Fulton,70887,0.0,,no
2023-03-21,340,Fulton,105160,0.0,,no
2023-03-21,337,Fulton,189593,0.0,,no
2023-03-21,338,Fulton,190000,0.0,,no
2023-03-21,339,Fulton,600000,0.0,,no
2023-03-21,326,Fulton,12818,0.0,,no
2023-03-22,326,Fulton,12818,0.0,,no
2023-03-22,336,Fulton,84486,3670.4818,,yes
2023-03-22,337,Fulton,189593,0.0,,no
2023-03-22,338,Fulton,190000,0.0,,no
2023-03-23,341,Fulton,70887,0.0,,no
2023-03-23,340,Fulton,105160,0.0,,no
2023-03-23,339,Fulton,600000,9000.89178,,yes
2023-03-26,341,Fulton,70887,0.0,,no
2023-03-26,340,Fulton,105160,0.0,,no
2023-03-26,339,Fulton,600000,0.0,,no
2023-03-27,337,Fulton,189593,0.0,,no
2023-03-27,338,Fulton,190000,0.0,,no
2023-03-27,326,Fulton,12818,0.0,,no
2023-03-27,336,Fulton,84486,0.0,,no
2023-03-28,340,Fulton,105160,0.0,,no
2023-03-28,341,Fulton,70887,0.0,,no
2023-03-28,326,Fulton,12818,0.0,,no
2023-03-28,338,Fulton,190000,0.0,,no
2023-03-28,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-03-28,336,Fulton,84486,0.0,,no
2023-03-28,337,Fulton,189593,0.0,,no
2023-03-28,339,Fulton,600000,0.0,,no
2023-03-29,326,Fulton,12818,0.0,,no
2023-03-29,338,Fulton,190000,0.0,,no
2023-03-29,336,Fulton,84486,0.0,,no
2023-03-29,337,Fulton,189593,0.0,,no
2023-03-30,339,Fulton,600000,0.0,,no
2023-03-30,340,Fulton,105160,3552.6032,,yes
2023-03-30,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-03-30,341,Fulton,70887,0.0,,no
2023-04-02,341,Fulton,70887,0.0,,no
2023-04-02,339,Fulton,600000,0.0,,no
2023-04-02,340,Fulton,105160,0.0,,no
2023-04-03,338,Fulton,190000,0.0,,no
2023-04-03,336,Fulton,84486,0.0,,no
2023-04-03,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-03,337,Fulton,189593,0.0,,no
2023-04-03,326,Fulton,12818,0.0,,no
2023-04-04,338,Fulton,190000,0.0,,no
2023-04-04,336,Fulton,84486,0.0,,no
2023-04-04,326,Fulton,12818,0.0,,no
2023-04-04,339,Fulton,600000,0.0,,no
2023-04-04,340,Fulton,105160,0.0,,no
2023-04-04,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-04,337,Fulton,189593,0.0,,no
2023-04-04,341,Fulton,70887,0.0,,no
2023-04-05,338,Fulton,190000,0.0,,no
2023-04-05,336,Fulton,84486,0.0,,no
2023-04-05,337,Fulton,189593,0.0,,no
2023-04-05,326,Fulton,12818,0.0,,no
2023-04-06,339,Fulton,600000,0.0,,no
2023-04-06,341,Fulton,70887,0.0,,no
2023-04-06,340,Fulton,105160,5601.89583,,yes
2023-04-07,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-09,340,Fulton,105160,4850.91593,,yes
2023-04-09,339,Fulton,600000,0.0,,no
2023-04-09,341,Fulton,70887,0.0,,no
2023-04-10,338,Fulton,190000,0.0,,no
2023-04-10,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-10,326,Fulton,12818,0.0,,no
2023-04-10,336,Fulton,84486,0.0,,no
2023-04-10,337,Fulton,189593,0.0,,no
2023-04-11,336,Fulton,84486,0.0,,no
2023-04-11,338,Fulton,190000,0.0,,no
2023-04-11,339,Fulton,600000,0.0,,no
2023-04-11,340,Fulton,105160,0.0,,no
2023-04-11,337,Fulton,189593,26361.28925,,yes
2023-04-11,326,Fulton,12818,6418.2465,,yes
2023-04-11,341,Fulton,70887,0.0,,no
2023-04-12,336,Fulton,84486,0.0,,no
2023-04-12,337,Fulton,189593,0.0,,no
2023-04-12,338,Fulton,190000,0.0,,no
2023-04-12,326,Fulton,12818,0.0,,no
2023-04-12,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-13,340,Fulton,105160,0.0,,no
2023-04-13,339,Fulton,600000,0.0,,no
2023-04-13,341,Fulton,70887,0.0,,no
2023-04-14,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-16,341,Fulton,70887,0.0,,no
2023-04-16,340,Fulton,105160,0.0,,no
2023-04-16,339,Fulton,600000,0.0,,no
2023-04-17,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-17,337,Fulton,189593,0.0,,no
2023-04-17,336,Fulton,84486,0.0,,no
2023-04-17,326,Fulton,12818,0.0,,no
2023-04-17,338,Fulton,190000,0.0,,no
2023-04-18,338,Fulton,190000,0.0,,no
2023-04-18,341,Fulton,70887,0.0,,no
2023-04-18,326,Fulton,12818,0.0,,no
2023-04-18,340,Fulton,105160,0.0,,no
2023-04-18,339,Fulton,600000,0.0,,no
2023-04-18,337,Fulton,189593,0.0,,no
2023-04-18,336,Fulton,84486,0.0,,no
2023-04-19,326,Fulton,12818,0.0,,no
2023-04-19,337,Fulton,189593,0.0,,no
2023-04-19,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-19,336,Fulton,84486,0.0,,no
2023-04-19,338,Fulton,190000,3584.11834,,yes
2023-04-20,340,Fulton,105160,0.0,,no
2023-04-20,339,Fulton,600000,0.0,,no
2023-04-20,341,Fulton,70887,0.0,,no
2023-04-21,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-23,340,Fulton,105160,0.0,,no
2023-04-23,341,Fulton,70887,0.0,,no
2023-04-23,339,Fulton,600000,0.0,,no
2023-04-24,336,Fulton,84486,0.0,,no
2023-04-24,326,Fulton,12818,0.0,,no
2023-04-24,337,Fulton,189593,0.0,,no
2023-04-24,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-24,338,Fulton,190000,0.0,,no
2023-04-25,326,Fulton,12818,0.0,,no
2023-04-25,339,Fulton,600000,0.0,,no
2023-04-25,337,Fulton,189593,0.0,,no
2023-04-25,336,Fulton,84486,8328.94115,,yes
2023-04-25,338,Fulton,190000,0.0,,no
2023-04-25,340,Fulton,105160,0.0,,no
2023-04-25,341,Fulton,70887,0.0,,no
2023-04-26,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-26,336,Fulton,84486,0.0,,no
2023-04-26,326,Fulton,12818,0.0,,no
2023-04-26,337,Fulton,189593,0.0,,no
2023-04-26,338,Fulton,190000,0.0,,no
2023-04-27,341,Fulton,70887,0.0,,no
2023-04-27,340,Fulton,105160,0.0,,no
2023-04-27,339,Fulton,600000,0.0,,no
2023-04-28,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-30,340,Fulton,105160,0.0,,no
2023-04-30,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-04-30,339,Fulton,600000,0.0,,no
2023-04-30,341,Fulton,70887,0.0,,no
2023-05-01,338,Fulton,190000,0.0,,no
2023-05-01,326,Fulton,12818,0.0,,no
2023-05-01,336,Fulton,84486,0.0,,no
2023-05-01,337,Fulton,189593,0.0,,no
2023-05-02,341,Fulton,70887,0.0,,no
2023-05-02,336,Fulton,84486,0.0,,no
2023-05-02,340,Fulton,105160,0.0,,no
2023-05-02,338,Fulton,190000,0.0,,no
2023-05-02,326,Fulton,12818,0.0,,no
2023-05-02,339,Fulton,600000,0.0,,no
2023-05-02,337,Fulton,189593,0.0,,no
2023-05-03,337,Fulton,189593,1970.59183,,yes
2023-05-03,326,Fulton,12818,0.0,,no
2023-05-03,336,Fulton,84486,0.0,,no
2023-05-03,338,Fulton,190000,0.0,,no
2023-05-03,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-04,341,Fulton,70887,0.0,,no
2023-05-04,339,Fulton,600000,0.0,,no
2023-05-04,340,Fulton,105160,0.0,,no
2023-05-07,341,Fulton,70887,0.0,,no
2023-05-07,340,Fulton,105160,0.0,,no
2023-05-07,339,Fulton,600000,0.0,,no
2023-05-08,336,Fulton,84486,0.0,,no
2023-05-08,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-08,337,Fulton,189593,0.0,,no
2023-05-08,338,Fulton,190000,0.0,,no
2023-05-08,326,Fulton,12818,0.0,,no
2023-05-09,326,Fulton,12818,0.0,,no
2023-05-09,337,Fulton,189593,0.0,,no
2023-05-09,340,Fulton,105160,0.0,,no
2023-05-09,341,Fulton,70887,0.0,,no
2023-05-09,336,Fulton,84486,0.0,,no
2023-05-09,339,Fulton,600000,0.0,,no
2023-05-09,338,Fulton,190000,0.0,,no
2023-05-10,337,Fulton,189593,0.0,,no
2023-05-10,326,Fulton,12818,0.0,,no
2023-05-10,336,Fulton,84486,0.0,,no
2023-05-10,338,Fulton,190000,0.0,,no
2023-05-10,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-11,340,Fulton,105160,0.0,,no
2023-05-11,341,Fulton,70887,0.0,,no
2023-05-11,339,Fulton,600000,2491.52328,,yes
2023-05-14,339,Fulton,600000,0.0,,no
2023-05-14,341,Fulton,70887,0.0,,no
2023-05-14,340,Fulton,105160,0.0,,no
2023-05-15,338,Fulton,190000,0.0,,no
2023-05-15,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-15,336,Fulton,84486,0.0,,no
2023-05-15,326,Fulton,12818,0.0,,no
2023-05-15,337,Fulton,189593,0.0,,no
2023-05-16,340,Fulton,105160,0.0,,no
2023-05-16,341,Fulton,70887,0.0,,no
2023-05-16,337,Fulton,189593,0.0,,no
2023-05-16,339,Fulton,600000,0.0,,no
2023-05-16,336,Fulton,84486,0.0,,no
2023-05-16,326,Fulton,12818,0.0,,no
2023-05-16,338,Fulton,190000,0.0,,no
2023-05-17,337,Fulton,189593,0.0,,no
2023-05-17,336,Fulton,84486,0.0,,no
2023-05-17,326,Fulton,12818,0.0,,no
2023-05-17,338,Fulton,190000,0.0,,no
2023-05-18,340,Fulton,105160,0.0,,no
2023-05-18,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-18,339,Fulton,600000,0.0,,no
2023-05-18,341,Fulton,70887,0.0,,no
2023-05-19,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-21,340,Fulton,105160,0.0,,no
2023-05-21,341,Fulton,70887,0.0,,no
2023-05-21,339,Fulton,600000,0.0,,no
2023-05-22,337,Fulton,189593,0.0,,no
2023-05-22,338,Fulton,190000,3890.00799,,yes
2023-05-22,336,Fulton,84486,2267.18094,,yes
2023-05-22,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-22,326,Fulton,12818,0.0,,no
2023-05-22,339,Fulton,600000,0.0,,no
2023-05-23,326,Fulton,12818,0.0,,no
2023-05-23,341,Fulton,70887,0.0,,no
2023-05-23,336,Fulton,84486,4858.47649,,yes
2023-05-23,340,Fulton,105160,0.0,,no
2023-05-23,337,Fulton,189593,0.0,,no
2023-05-23,339,Fulton,600000,0.0,,no
2023-05-24,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-05-24,338,Fulton,190000,0.0,,no
2023-05-24,326,Fulton,12818,0.0,,no
2023-05-24,336,Fulton,84486,0.0,,no
2023-05-24,337,Fulton,189593,0.0,,no
2023-05-25,340,Fulton,105160,0.0,,no
2023-05-25,339,Fulton,600000,0.0,,no
2023-05-25,341,Fulton,70887,0.0,,no
2023-05-29,338,Fulton,190000,0.0,,no
2023-05-29,336,Fulton,84486,0.0,,no
2023-05-29,337,Fulton,189593,0.0,,no
2023-05-29,326,Fulton,12818,0.0,,no
2023-05-30,339,Fulton,600000,0.0,,no
2023-05-30,337,Fulton,189593,0.0,,no
2023-05-30,340,Fulton,105160,0.0,,no
2023-05-30,326,Fulton,12818,0.0,,no
2023-05-30,338,Fulton,190000,0.0,,no
2023-05-30,336,Fulton,84486,0.0,,no
2023-05-30,341,Fulton,70887,0.0,,no
2023-05-31,326,Fulton,12818,0.0,,no
2023-05-31,338,Fulton,190000,0.0,,no
2023-05-31,336,Fulton,84486,0.0,,no
2023-05-31,337,Fulton,189593,0.0,,no
2023-06-01,341,Fulton,70887,0.0,,no
2023-06-01,340,Fulton,105160,0.0,,no
2023-06-01,339,Fulton,600000,0.0,,no
2023-06-02,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-04,340,Fulton,105160,0.0,,no
2023-06-04,341,Fulton,70887,0.0,,no
2023-06-04,339,Fulton,600000,0.0,,no
2023-06-05,338,Fulton,190000,0.0,,no
2023-06-05,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-06,338,Fulton,190000,0.0,,no
2023-06-06,339,Fulton,600000,0.0,,no
2023-06-06,340,Fulton,105160,0.0,,no
2023-06-06,341,Fulton,70887,0.0,,no
2023-06-07,338,Fulton,190000,0.0,,no
2023-06-07,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-08,341,Fulton,70887,0.0,,no
2023-06-08,340,Fulton,105160,0.0,,no
2023-06-08,339,Fulton,600000,0.0,,no
2023-06-09,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-11,339,Fulton,600000,1918.15471,,yes
2023-06-11,340,Fulton,105160,0.0,,no
2023-06-11,341,Fulton,70887,0.0,,no
2023-06-12,338,Fulton,190000,0.0,,no
2023-06-12,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-13,326,Fulton,12818,0.0,,no
2023-06-13,340,Fulton,105160,0.0,,no
2023-06-13,338,Fulton,190000,2357.38739,,yes
2023-06-13,341,Fulton,70887,2450.06109,,yes
2023-06-13,337,Fulton,189593,0.0,,no
2023-06-13,336,Fulton,84486,0.0,,no
2023-06-13,339,Fulton,600000,0.0,,no
2023-06-14,326,Fulton,12818,15984.62498,,yes
2023-06-14,337,Fulton,189593,0.0,,no
2023-06-14,338,Fulton,190000,0.0,,no
2023-06-14,336,Fulton,84486,0.0,,no
2023-06-15,341,Fulton,70887,0.0,,no
2023-06-15,340,Fulton,105160,0.0,,no
2023-06-15,339,Fulton,600000,0.0,,no
2023-06-19,326,Fulton,12818,0.0,,no
2023-06-19,338,Fulton,190000,0.0,,no
2023-06-19,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-19,336,Fulton,84486,0.0,,no
2023-06-19,337,Fulton,189593,0.0,,no
2023-06-20,326,Fulton,12818,0.0,,no
2023-06-20,340,Fulton,105160,0.0,,no
2023-06-20,338,Fulton,190000,0.0,,no
2023-06-20,341,Fulton,70887,0.0,,no
2023-06-20,336,Fulton,84486,0.0,,no
2023-06-20,339,Fulton,600000,0.0,,no
2023-06-20,337,Fulton,189593,0.0,,no
2023-06-21,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-21,336,Fulton,84486,0.0,,no
2023-06-21,326,Fulton,12818,0.0,,no
2023-06-21,337,Fulton,189593,0.0,,no
2023-06-22,340,Fulton,105160,0.0,,no
2023-06-22,339,Fulton,600000,0.0,,no
2023-06-22,341,Fulton,70887,0.0,,no
2023-06-23,338,Fulton,190000,0.0,,no
2023-06-25,341,Fulton,70887,0.0,,no
2023-06-25,339,Fulton,600000,0.0,,no
2023-06-25,340,Fulton,105160,0.0,,no
2023-06-26,336,Fulton,84486,0.0,,no
2023-06-26,337,Fulton,189593,0.0,,no
2023-06-26,326,Fulton,12818,0.0,,no
2023-06-26,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-26,338,Fulton,190000,0.0,,no
2023-06-27,340,Fulton,105160,0.0,,no
2023-06-27,339,Fulton,600000,0.0,,no
2023-06-27,337,Fulton,189593,0.0,,no
2023-06-27,336,Fulton,84486,0.0,,no
2023-06-27,341,Fulton,70887,0.0,,no
2023-06-27,326,Fulton,12818,0.0,,no
2023-06-27,338,Fulton,190000,0.0,,no
2023-06-28,346,"Chattahoochee, Muscogee",278000,0.0,,no
2023-06-28,336,Fulton,84486,0.0,,no
2023-06-28,338,Fulton,190000,0.0,,no
2023-06-28,337,Fulton,189593,0.0,,no
2023-06-28,326,Fulton,12818,0.0,,no
2023-06-29,339,Fulton,600000,0.0,,no
2023-06-29,341,Fulton,70887,0.0,,no
2023-06-29,340,Fulton,105160,0.0,,no
2023-07-03,337,Fulton,189593,0.0,,no
2023-07-03,336,Fulton,84486,0.0,,no
2023-07-03,326,Fulton,12818,0.0,,no
2023-07-03,338,Fulton,190000,0.0,,no
2023-07-04,341,Fulton,70887,0.0,,no
2023-07-04,326,Fulton,12818,0.0,,no
2023-07-04,338,Fulton,190000,0.0,,no
2023-07-04,337,Fulton,189593,0.0,,no
2023-07-04,336,Fulton,84486,0.0,,no
2023-07-04,339,Fulton,600000,0.0,,no
2023-07-04,340,Fulton,105160,0.0,,no
2023-07-05,336,Fulton,84486,0.0,,no
2023-07-05,326,Fulton,12818,0.0,,no
2023-07-05,337,Fulton,189593,0.0,,no
2023-07-05,338,Fulton,190000,0.0,,no
2023-07-06,341,Fulton,70887,0.0,,no
2023-07-06,339,Fulton,600000,0.0,,no
2023-07-06,340,Fulton,105160,0.0,,no
2023-07-09,340,Fulton,105160,0.0,,no
2023-07-09,339,Fulton,600000,0.0,,no
2023-07-09,341,Fulton,70887,6703.24976,,yes
2023-07-10,338,Fulton,190000,0.0,,no
2023-07-10,336,Fulton,84486,7410.10895,,yes
2023-07-10,337,Fulton,189593,0.0,,no
2023-07-10,326,Fulton,12818,0.0,,no
2023-07-11,340,Fulton,105160,0.0,,no
2023-07-11,339,Fulton,600000,0.0,,no
